x samme_f1 samme_botf1 samme_topf1 adaf1_f1 adaf1_botf1 adaf1_topf1 pw_f1 pw_botf1 pw_topf1 dist_f1 dist_botf1 dist_topf1
1 0.46767676767676775 0.4316797380177668 0.5036737973357687 0.16363636363636364 0.1325849976789103 0.19468772959381697 0.17272727272727273 0.1494730011450074 0.19598154430953807 0.23737373737373738 0.1722046065628084 0.30254286818466636
10 0.587878787878788 0.5369212191691741 0.6388363565884019 0.23535353535353537 0.17343590886352767 0.2972711618435431 0.2636363636363636 0.2070121154821254 0.32026061179060183 0.2414141414141414 0.17562174113340576 0.30720654169487704
20 0.698989898989899 0.6853441857716098 0.7126356122081883 0.22828282828282828 0.16752963986385627 0.2890360167018003 0.2616161616161616 0.1789821198495392 0.34425020338278395 0.2494949494949495 0.17927658064064814 0.3197133183492509
30 0.7343434343434343 0.7159246641123126 0.752762204574556 0.2838383838383839 0.23010328857264498 0.33757347910412283 0.28888888888888886 0.2008737850473648 0.3769039927304129 0.2494949494949495 0.17766050277232684 0.32132939621757217
40 0.7696969696969698 0.7430678256031029 0.7963261137908366 0.3 0.23912098502907408 0.3608790149709259 0.2737373737373737 0.17538859438676294 0.37208615308798454 0.24848484848484848 0.1791989873145757 0.3177707096551212
50 0.7848484848484848 0.770298120918295 0.7993988487786746 0.3151515151515152 0.25100811265310496 0.3792949176499254 0.2898989898989899 0.1890405178475425 0.39075746195043726 0.25353535353535356 0.18315370702365724 0.3239170000470499
60 0.7919191919191919 0.7617426883913341 0.8220956954470497 0.29393939393939394 0.21599126617890718 0.3718875216998807 0.2585858585858586 0.15077206588501177 0.3663996512867054 0.2515151515151515 0.18204545913515394 0.32098484389514914
70 0.790909090909091 0.7642799468152242 0.8175382350029579 0.29090909090909095 0.2523462441033918 0.3294719377147901 0.305050505050505 0.20488993607451467 0.40521107402649537 0.2545454545454545 0.17715563107322035 0.3319352780176887
80 0.795959595959596 0.7655305649870867 0.8263886269321052 0.3101010101010101 0.24190983977345393 0.37829218042856627 0.2797979797979798 0.17749563965318094 0.3821003199427787 0.25757575757575757 0.18123123001095467 0.3339202851405605
90 0.807070707070707 0.7804895002688065 0.8336519138726076 0.3050505050505051 0.2584050509534594 0.35169595914755086 0.2696969696969697 0.17952034698720953 0.3598735924067299 0.25959595959595955 0.18017285343107656 0.3390190657608425
100 0.805050505050505 0.7750435337828021 0.8350574763182079 0.3202020202020202 0.2625509972722181 0.37785304313182233 0.27474747474747474 0.19225245660971546 0.357242492885234 0.2616161616161616 0.1789821198495392 0.34425020338278395
110 0.8101010101010102 0.7746394147847637 0.8455626054172567 0.33333333333333337 0.26253613248042335 0.4041305341862434 0.2909090909090909 0.1887939235870698 0.393024258231112 0.2606060606060606 0.1786539318166197 0.34255818939550153
120 0.8272727272727274 0.7990621413257194 0.8554833132197354 0.33636363636363636 0.2560621942854473 0.41666507844182543 0.27272727272727276 0.19696969696969702 0.3484848484848485 0.2595959595959596 0.17710094145820032 0.3420909777337189
130 0.8242424242424242 0.7979022125042317 0.8505826359806168 0.3191919191919192 0.24926476307546874 0.38911907530836964 0.28181818181818186 0.16612964140108444 0.3975067222352793 0.2606060606060606 0.1786539318166197 0.34255818939550153
140 0.8232323232323232 0.7920989191769243 0.8543657272877221 0.3262626262626263 0.24399983628045113 0.4085254162448015 0.2909090909090909 0.17999328459549607 0.4018248972226857 0.26464646464646463 0.17889192281484773 0.35040100647808153
150 0.8393939393939395 0.8197034457680626 0.8590844330198163 0.3181818181818182 0.25242819916014375 0.3839354372034926 0.25656565656565655 0.1694243179447517 0.3437069951865614 0.26262626262626265 0.18118931567375202 0.3440632095787733
160 0.8454545454545455 0.8343894432827239 0.856519647626367 0.3161616161616162 0.2654549478868237 0.3668682844364087 0.2717171717171717 0.16138935417443917 0.3820449892599042 0.2606060606060606 0.1815047673780234 0.33970735383409784
170 0.8424242424242425 0.8200077363422504 0.8648407485062346 0.31919191919191925 0.2594975987188187 0.3788862396650198 0.2828282828282829 0.1812515890852588 0.38440497657130696 0.26464646464646463 0.17800417097679316 0.3512887583161361
180 0.8505050505050505 0.8266551132260251 0.8743549877840759 0.33535353535353535 0.27101160745781383 0.39969546324925687 0.27070707070707073 0.18152596242464242 0.35988817898949904 0.2636363636363636 0.1786437011395449 0.34862902613318236
190 0.8525252525252526 0.8325135224685263 0.8725369825819789 0.33131313131313134 0.29050080030133957 0.3721254623249231 0.28484848484848485 0.17684558646809206 0.39285138322887764 0.2636363636363636 0.17656823458783855 0.3507044926848887
200 0.8505050505050505 0.8288997478422148 0.8721103531678863 0.32323232323232326 0.28235754026202364 0.3641071062026229 0.27272727272727276 0.17453423184230515 0.37092031361224037 0.2676767676767676 0.1785385727539252 0.35681496259961004
210 0.8545454545454547 0.8355136932510944 0.8735772158398151 0.33838383838383834 0.27735835366871425 0.39940932309896243 0.2676767676767677 0.17599931888549825 0.3593542164680371 0.2686868686868687 0.17880774251910067 0.3585659948546367
220 0.8505050505050505 0.8331559959219014 0.8678541050881997 0.34545454545454546 0.2971964477349848 0.3937126431741061 0.28585858585858587 0.18588919966613016 0.3858279720510416 0.26666666666666666 0.17821791705408147 0.35511541627925186
230 0.8535353535353536 0.8406590416323416 0.8664116654383656 0.33131313131313134 0.28175123060465823 0.38087503202160444 0.2777777777777778 0.16450676014138485 0.3910487954141707 0.26565656565656565 0.17886719618307093 0.3524459351300604
240 0.8585858585858587 0.8478721194769716 0.8692995976947457 0.32727272727272727 0.2801106362427121 0.37443481830274244 0.2646464646464647 0.1656385297815887 0.3636543995113407 0.26464646464646463 0.17948889868964651 0.34980403060328275
250 0.8555555555555555 0.833657087486183 0.8774540236249281 0.3292929292929293 0.2669851696432681 0.3916006889425905 0.2585858585858586 0.15425899982048102 0.36291271735123615 0.2676767676767676 0.18278921053549685 0.3525643248180384
260 0.8595959595959597 0.8415974447664593 0.8775944744254601 0.32828282828282823 0.2728421757573228 0.3837234808083337 0.2646464646464647 0.16904639386556553 0.36024653542736385 0.26666666666666666 0.17916019890681395 0.3541731344265194
270 0.8575757575757577 0.8335128702028858 0.8816386449486295 0.31313131313131315 0.2689574351400609 0.3573051911225654 0.26565656565656565 0.1742856846599788 0.3570274466531525 0.2707070707070707 0.176518198115726 0.36489594329841535
280 0.8565656565656565 0.832186831543137 0.8809444815881761 0.3232323232323232 0.26699227916333307 0.37947236730131334 0.2717171717171717 0.16605413620442494 0.37738020722991844 0.2727272727272727 0.17776971880321635 0.36768482665132907
290 0.8575757575757577 0.8291400237166481 0.8860114914348672 0.3252525252525253 0.2680456616580036 0.382459388847047 0.2545454545454545 0.1562485606003809 0.35284234849052815 0.2707070707070707 0.176518198115726 0.36489594329841535
300 0.8616161616161617 0.8397176935467892 0.8835146296855343 0.31212121212121213 0.24799769596725707 0.3762447282751672 0.2606060606060606 0.1530765499891851 0.36813557122293616 0.27272727272727276 0.17505515350599138 0.37039939194855415
