x samme_f1 samme_botf1 samme_topf1 adaf1_f1 adaf1_botf1 adaf1_topf1 pw_f1 pw_botf1 pw_topf1 dist_f1 dist_botf1 dist_topf1
1 0.69010863350486 0.69010863350486 0.69010863350486 0.7135506003430532 0.7135506003430532 0.7135506003430532 0.6975414522584333 0.6975414522584333 0.6975414522584333 0.7384219554030875 0.7384219554030875 0.7384219554030875
10 0.8724985706117782 0.8724985706117782 0.8724985706117782 0.8479130931961121 0.8363500580810996 0.8594761283111245 0.8449399656946825 0.8327379790945543 0.8571419522948108 0.8713550600343053 0.8685833734377265 0.8741267466308841
20 0.9002287021154946 0.9002287021154946 0.9002287021154946 0.8685534591194969 0.8568474764442887 0.880259441794705 0.8766152086906803 0.8502093358240816 0.903021081557279 0.8807890222984562 0.8718602071545217 0.8897178374423907
30 0.9199542595769012 0.9199542595769012 0.9199542595769012 0.8922241280731846 0.8800064118660045 0.9044418442803648 0.8862206975414523 0.8687376959960885 0.903703699086816 0.8809605488850772 0.874088773370837 0.8878323243993175
40 0.9296740994854202 0.9296740994854202 0.9296740994854202 0.9015437392795883 0.89095159640763 0.9121358821515466 0.9005145797598628 0.8896813634525464 0.9113477960671792 0.8826758147512865 0.8738329948865953 0.8915186346159778
50 0.9345340194396797 0.9345340194396797 0.9345340194396797 0.9036592338479131 0.8890850805071117 0.9182333871887146 0.9024013722126929 0.8852087372651029 0.919594007160283 0.8829616923956547 0.8730904238526918 0.8928329609386176
60 0.9311034877072613 0.9311034877072613 0.9311034877072613 0.9073756432246999 0.8933749333470716 0.9213763531023281 0.9096626643796457 0.8970710602941424 0.922254268465149 0.8838193253287592 0.8779167999756278 0.8897218506818906
70 0.9368210405946256 0.9352552242495565 0.9383868569396946 0.9137793024585477 0.9011948399676244 0.9263637649494709 0.9150371640937678 0.9085451603655429 0.9215291678219927 0.885134362492853 0.8772470402494873 0.8930216847362188
80 0.941395082904517 0.9406121747319824 0.9421779910770516 0.9168096054888508 0.903663895722792 0.9299553152549096 0.9102915951972556 0.8948814907767583 0.9257016996177528 0.8839336763865067 0.8729710980624277 0.8948962547105856
90 0.9435105774728416 0.9433539958383348 0.9436671591073484 0.9186392224128074 0.9036128233460381 0.9336656214795767 0.9170954831332189 0.9027488110318757 0.9314421552345621 0.8822755860491709 0.8730222429201375 0.8915289291782043
100 0.9449971412235565 0.943372410264336 0.9466218721827769 0.9190394511149229 0.9074386645223771 0.9306402377074687 0.9178387650085764 0.9038649324053118 0.931812597611841 0.8811320754716983 0.8780570630509951 0.8842070878924014
110 0.9451686678101773 0.9434486439157814 0.9468886917045731 0.9220697541452259 0.9147098620903231 0.9294296462001286 0.9178387650085762 0.9068026289611615 0.9288749010559909 0.8852487135506003 0.8785913849016523 0.8919060421995483
120 0.943453401943968 0.9390971669185133 0.9478096369694227 0.9242995997712977 0.9167809633752482 0.9318182361673473 0.926357918810749 0.9142332011498684 0.9384826364716297 0.882904516866781 0.8745389925323085 0.8912700412012534
130 0.9433962264150942 0.939037178192688 0.9477552746375005 0.9254431103487708 0.9173134216413666 0.933572799056175 0.9261292166952544 0.9134364424473461 0.9388219909431627 0.8842195540308747 0.87539662700857 0.8930424810531794
140 0.9453973699256718 0.9402515723270439 0.9505431675242997 0.9267009719839908 0.9167328977319247 0.936669046236057 0.9283018867924528 0.9198808610767388 0.9367229125081669 0.8848484848484848 0.8775757216163943 0.8921212480805752
150 0.9452258433390508 0.9416747412494326 0.948776945428669 0.9256146369353917 0.9206326499254941 0.9305966239452893 0.9275586049170954 0.9200748326945005 0.9350423771396903 0.8865637507146941 0.8783914493427752 0.8947360520866129
160 0.94505431675243 0.9411429087761036 0.9489657247287564 0.9266437964551173 0.9226794661084166 0.930608126801818 0.9266437964551171 0.9222539220496043 0.9310336708606298 0.8847913093196113 0.876127282755465 0.8934553358837575
170 0.9453401943967983 0.9412851633558612 0.9493952254377354 0.9242995997712977 0.9181702070718117 0.9304289924707837 0.9279588336192109 0.923200881367326 0.9327167858710959 0.8864493996569468 0.8786558905836986 0.894242908730195
180 0.9468267581475128 0.944469350700047 0.9491841655949786 0.9277301315037164 0.9211227081090071 0.9343375548984257 0.9287021154945683 0.9231015396872513 0.9343026913018853 0.885305889079474 0.8770911960877892 0.8935205820711589
190 0.9466552315608918 0.9449809547782336 0.94832950834355 0.9284734133790737 0.9222088432877364 0.934737983470411 0.9319039451114923 0.924079040010464 0.9397288502125206 0.8869068038879359 0.8775979851115953 0.8962156226642765
200 0.9480274442538594 0.945158679541612 0.9508962089661068 0.9297884505431675 0.9254406660300847 0.9341362350562503 0.9266437964551171 0.9187481892071107 0.9345394037031235 0.8863922241280733 0.8787064208055317 0.8940780274506148
210 0.9462550028587765 0.9440040000360173 0.9485060056815358 0.9278444825614637 0.9237884439342169 0.9319005211887105 0.9302458547741566 0.9236893396562722 0.9368023698920409 0.8862206975414523 0.8777788318695063 0.8946625632133982
220 0.9467124070897656 0.9447777101983204 0.9486471039812108 0.9268724985706118 0.9217649602208972 0.9319800369203265 0.9302458547741568 0.9206295664999692 0.9398621430483444 0.8865637507146941 0.8765307078994391 0.896596793529949
230 0.9481989708404802 0.9453805014193558 0.9510174402616046 0.9286449399656946 0.9220959080328066 0.9351939718985827 0.9293310463121784 0.9144373971967031 0.9442246954276537 0.8872498570611779 0.8764306061971313 0.8980691079252244
240 0.948713550600343 0.9455327201725097 0.9518943810281764 0.9284162378502001 0.9205647448341807 0.9362677308662195 0.9319039451114923 0.9194110593435317 0.9443968308794529 0.8864493996569468 0.8757884247243661 0.8971103745895275
250 0.9466552315608918 0.9437993153244728 0.9495111477973108 0.9285877644368211 0.9205110252934524 0.9366645035801898 0.9345340194396797 0.924129879711219 0.9449381591681405 0.8867352773013153 0.8771692628204987 0.8963012917821319
260 0.9471698113207546 0.9435458117860958 0.9507938108554135 0.9305889079473986 0.9207970248026152 0.940380791092182 0.9364779874213836 0.9285906651780178 0.9443653096647493 0.8870211549456833 0.8770822289725663 0.8969600809188004
270 0.9466552315608918 0.9426042333713165 0.9507062297504671 0.9291595197255574 0.9210022326991733 0.9373168067519416 0.93642081189251 0.9265123570737588 0.9463292667112613 0.8875357347055461 0.8774373320013416 0.8976341374097507
280 0.9471698113207546 0.9432846089723054 0.9510550136692039 0.9313321898227558 0.9231349256540704 0.9395294539914412 0.9374499714122356 0.9280650825002604 0.9468348603242108 0.8863350485991995 0.8769453713672379 0.8957247258311611
290 0.9462550028587764 0.942009936419406 0.9505000692981468 0.9323041738136079 0.9238516657075018 0.940756681919714 0.9391652372784447 0.9314243378863 0.9469061366705894 0.8850771869639795 0.8767009231995521 0.893453450728407
300 0.9456260720411663 0.9414961541304102 0.9497559899519225 0.9321326472269869 0.9241239902596258 0.9401413041943479 0.9383076043453402 0.9303455141944966 0.9462696944961838 0.886277873070326 0.8784765031447216 0.8940792429959304
