x samme_f1 samme_botf1 samme_topf1 adaf1_f1 adaf1_botf1 adaf1_topf1 pw_f1 pw_botf1 pw_topf1 dist_f1 dist_botf1 dist_topf1
1 0.9696875 0.9656129984967484 0.9737620015032517 0.9603125 0.9475898731338611 0.9730351268661389 0.9646874999999999 0.9568282647875254 0.9725467352124745 0.9484375 0.9365378545220877 0.9603371454779124
10 0.994375 0.9913291267672472 0.9974208732327529 0.983125 0.9786506809177261 0.9875993190822739 0.990625 0.988415291308792 0.9928347086912079 0.9809374999999999 0.9731720164751317 0.9887029835248681
20 0.9956250000000001 0.992619471240364 0.9986305287596362 0.99 0.987385437417081 0.992614562582919 0.9928125 0.9887379984967484 0.9968870015032516 0.9834375000000002 0.9755782647875256 0.9912967352124747
30 0.9956249999999999 0.9926194712403638 0.998630528759636 0.99375 0.992645145654396 0.9948548543456041 0.99375 0.9918363361384507 0.9956636638615494 0.9846875 0.9770808365971012 0.9922941634028989
40 0.9971875000000001 0.9951502492483743 0.999224750751626 0.9949999999999999 0.9936927187085405 0.9963072812914593 0.9934375 0.9891017384607775 0.9977732615392224 0.9859375 0.9804132282719801 0.99146177172802
50 0.9974999999999999 0.9957184758982826 0.9992815241017173 0.99375 0.992645145654396 0.9948548543456041 0.9928125 0.990197937417081 0.995427062582919 0.9865625 0.9815478729575371 0.9915771270424629
60 0.99875 0.9974427187085405 1.0000572812914594 0.9946875000000001 0.9929059758982827 0.9964690241017174 0.9881249999999999 0.9834898759455651 0.9927601240544347 0.9875 0.9829445688321521 0.992055431167848
70 0.9981249999999999 0.9964133670077963 0.9998366329922036 0.9953125 0.9933988361384507 0.9972261638615494 0.968125 0.9418722099697003 0.9943777900302997 0.9871874999999999 0.9820764289894386 0.9922985710105612
80 0.9978125 0.9957161862710939 0.999908813728906 0.994375 0.991760437417081 0.996989562582919 0.9674999999999999 0.9492983839144706 0.9857016160855292 0.9862499999999998 0.9820573725421877 0.990442627457812
90 0.9981250000000002 0.9960877492483743 1.000162250751626 0.9946875000000001 0.992591186271094 0.9967838137289061 0.9668749999999999 0.947098415834629 0.9866515841653709 0.9871875000000001 0.9836244517965653 0.9907505482034349
100 0.9978125 0.9960309758982826 0.9995940241017174 0.9940625000000001 0.9927552187085406 0.9953697812914596 0.9640625 0.9471976303555291 0.980927369644471 0.9871874999999999 0.9829948725421878 0.991380127457812
110 0.9981250000000002 0.9960877492483743 1.000162250751626 0.9946875000000001 0.9918490777930337 0.9975259222069665 0.9668749999999999 0.9522008038976576 0.9815491961023423 0.9868750000000001 0.984505351423734 0.9892446485762662
120 0.9984375 0.9965238361384506 1.0003511638615494 0.99375 0.9915402913087921 0.995959708691208 0.9596874999999999 0.9427720392465945 0.9766029607534054 0.9871874999999999 0.9838000807205188 0.9905749192794809
130 0.9981250000000002 0.9960877492483743 1.000162250751626 0.9943750000000001 0.992005351423734 0.9967446485762662 0.9581250000000001 0.9404680586418542 0.975781941358146 0.9862500000000001 0.9826869517965653 0.9898130482034349
140 0.9981250000000002 0.9960877492483743 1.000162250751626 0.9940625000000001 0.9917449379727827 0.9963800620272174 0.9650000000000001 0.9507392447386193 0.9792607552613809 0.9871874999999999 0.9839853278856375 0.9903896721143622
150 0.9978125 0.9954428514237339 1.000182148576266 0.9943750000000001 0.992005351423734 0.9967446485762662 0.965625 0.9521385339830999 0.9791114660169 0.9875 0.983835612687638 0.9911643873123621
