x samme_f1 samme_botf1 samme_topf1 adaf1_f1 adaf1_botf1 adaf1_topf1 pw_f1 pw_botf1 pw_topf1 dist_f1 dist_botf1 dist_topf1
1 0.9696875 0.9656129984967484 0.9737620015032517 0.95875 0.9481181088523725 0.9693818911476275 0.9662499999999999 0.9602389424807276 0.9722610575192723 0.9628125000000001 0.9553680442190179 0.9702569557809823
10 0.994375 0.9913291267672472 0.9974208732327529 0.9834375 0.978422872957537 0.9884521270424629 0.9875 0.9826840515601806 0.9923159484398195 0.9809374999999999 0.9761982028474677 0.9856767971525321
20 0.9956250000000001 0.992619471240364 0.9986305287596362 0.9893750000000001 0.9870574379727828 0.9916925620272175 0.9909375 0.9879319712403639 0.9939430287596361 0.9840625 0.9789514289894387 0.9891735710105612
30 0.9956250000000001 0.992619471240364 0.9986305287596362 0.990625 0.9874999999999999 0.99375 0.9934375 0.9921302187085403 0.9947447812914596 0.984375 0.9790763047006834 0.9896736952993166
40 0.9971875000000001 0.9951502492483744 0.9992247507516259 0.991875 0.9898377492483741 0.9939122507516258 0.9934375 0.9914002492483741 0.9954747507516258 0.984375 0.9803913910050056 0.9883586089949944
50 0.9974999999999999 0.9957184758982826 0.9992815241017173 0.9928125 0.9910309758982826 0.9945940241017174 0.9946875000000001 0.9912642340155928 0.9981107659844073 0.9853125 0.9813906561256216 0.9892343438743785
60 0.99875 0.9974427187085405 1.0000572812914594 0.991875 0.9898377492483741 0.9939122507516258 0.9890625 0.9808686808736707 0.9972563191263292 0.985 0.9817599310385425 0.9882400689614574
70 0.9981249999999999 0.9964133670077963 0.9998366329922036 0.9934375 0.9904319712403639 0.9964430287596361 0.9803124999999999 0.9666640826237984 0.9939609173762014 0.9859375 0.9824436437851566 0.9894313562148435
80 0.9978125 0.9957161862710939 0.999908813728906 0.9940625000000001 0.990675080720519 0.9974499192794811 0.9821875 0.9764891929597467 0.9878858070402533 0.9875 0.9850294705779935 0.9899705294220066
90 0.9981249999999999 0.9960877492483741 1.0001622507516257 0.9928125 0.9899740777930336 0.9956509222069664 0.978125 0.9707134117339804 0.9855365882660196 0.9865625 0.9835166267672473 0.9896083732327527
100 0.9978125 0.9960309758982826 0.9995940241017174 0.9940625000000001 0.990675080720519 0.9974499192794811 0.9815625000000001 0.9750823620770852 0.988042637922915 0.9865625 0.983947937417081 0.989177062582919
110 0.9981249999999999 0.9960877492483741 1.0001622507516257 0.993125 0.9893620016941275 0.9968879983058726 0.9828125 0.9779965515601805 0.9876284484398195 0.9853125 0.9815495016941275 0.9890754983058726
120 0.9984375 0.9965238361384506 1.0003511638615494 0.9934375 0.9906424150281252 0.9962325849718747 0.9824999999999999 0.9768231555860671 0.9881768444139327 0.9862500000000001 0.983244471240364 0.9892555287596362
130 0.9981249999999999 0.9960877492483741 1.0001622507516257 0.9934375 0.9904319712403639 0.9964430287596361 0.9803124999999999 0.9763906561256215 0.9842343438743784 0.9859375 0.9826229369631881 0.9892520630368119
140 0.9981249999999999 0.9960877492483741 1.0001622507516257 0.994375 0.9915365777930336 0.9972134222069664 0.984375 0.9814518301665829 0.9872981698334171 0.9862500000000001 0.9826869517965653 0.9898130482034349
150 0.9978125 0.9954428514237339 1.000182148576266 0.9940624999999998 0.9914950505116944 0.9966299494883053 0.984375 0.97885072827198 0.98989927172802 0.9862500000000001 0.983244471240364 0.9892555287596362
160 0.9981249999999999 0.9960877492483741 1.0001622507516257 0.9937499999999998 0.9908268301665827 0.9966731698334169 0.98375 0.9772510517677858 0.9902489482322142 0.9862500000000001 0.983244471240364 0.9892555287596362
170 0.9978125 0.9954428514237339 1.000182148576266 0.99375 0.9893305826175841 0.9981694173824159 0.9818749999999999 0.9751001614410378 0.988649838558962 0.9868750000000001 0.9838291267672472 0.9899208732327529
180 0.9978125 0.9954428514237339 1.000182148576266 0.9940624999999998 0.9914950505116944 0.9966299494883053 0.983125 0.9762784680311855 0.9899715319688146 0.9865625 0.9837240777930336 0.9894009222069664
190 0.9978125 0.9954428514237339 1.000182148576266 0.993125 0.9900791267672472 0.9961708732327529 0.9815625000000001 0.9748966471850934 0.9882283528149068 0.9856250000000001 0.9828299150281253 0.9884200849718748
200 0.9978125 0.9954428514237339 1.000182148576266 0.99375 0.990085612687638 0.9974143873123621 0.983125 0.9764591471850933 0.9897908528149068 0.9865625000000001 0.9835166267672474 0.9896083732327529
210 0.9978125 0.9954428514237339 1.000182148576266 0.9931249999999998 0.990079126767247 0.9961708732327527 0.9824999999999999 0.976019862077085 0.9889801379229148 0.9862499999999998 0.9822055690295171 0.9902944309704826
220 0.9978125 0.9954428514237339 1.000182148576266 0.9924999999999999 0.9889369517965652 0.9960630482034347 0.983125 0.977341638898962 0.9889083611010381 0.9865625 0.9827995016941274 0.9903254983058726
230 0.9978124999999999 0.9960309758982825 0.9995940241017173 0.9931249999999998 0.9905104374170808 0.9957395625829188 0.9821875 0.9769350824018839 0.9874399175981161 0.9871875000000001 0.9848699379727827 0.9895050620272176
240 0.9978124999999999 0.9960309758982825 0.9995940241017173 0.993125 0.9900791267672472 0.9961708732327529 0.98125 0.9732065389523539 0.989293461047646 0.9868750000000001 0.9842604374170811 0.989489562582919
250 0.9978124999999999 0.9960309758982825 0.9995940241017173 0.9934375 0.9900500807205189 0.996824919279481 0.97875 0.9703647450843758 0.9871352549156243 0.9878125000000001 0.9840820823792772 0.991542917620723
260 0.9974999999999999 0.9954036862710939 0.999596313728906 0.99375 0.990625 0.9968750000000001 0.9790624999999998 0.9701823298510106 0.9879426701489891 0.9884375000000001 0.9848403548646184 0.9920346451353818
270 0.9974999999999999 0.9954036862710939 0.999596313728906 0.9934375 0.9900500807205189 0.996824919279481 0.9778125000000001 0.9702865033882548 0.9853384966117453 0.9881249999999999 0.9833600154118821 0.9928899845881177
280 0.9974999999999999 0.9954036862710939 0.999596313728906 0.993125 0.9895278548646184 0.9967221451353817 0.97875 0.9695325742476546 0.9879674257523454 0.9878125000000001 0.9827014289894388 0.9929235710105614
290 0.9978124999999999 0.9960309758982825 0.9995940241017173 0.9934375 0.9902353278856376 0.9966396721143623 0.9768749999999999 0.9683597333791008 0.9853902666208991 0.9884375000000001 0.9853916267672473 0.9914833732327528
