x samme_f1 samme_botf1 samme_topf1 adaf1_f1 adaf1_botf1 adaf1_topf1 pw_f1 pw_botf1 pw_topf1 dist_f1 dist_botf1 dist_topf1
1 0.8522153406383992 0.8518167412927421 0.8526139399840563 0.28461171986660316 0.28319843763942915 0.2860250020937772 0.281086231538828 0.27572785999085186 0.28644460308680414 0.4281086231538828 0.29388079550580043 0.5623364508019653
10 0.9305383515959982 0.9178733541346178 0.9432033490573786 0.44078132444020957 0.2777761213782456 0.6037865275021735 0.3741781800857551 0.22453208798286492 0.5238242721886452 0.47270128632682235 0.375681962289057 0.5697206103645878
20 0.9410195331110053 0.93169951422233 0.9503395519996806 0.4615531205335873 0.32605429963685906 0.5970519414303156 0.40686040971891374 0.23743023296217997 0.5762905864756476 0.47651262505955216 0.3816688324275112 0.5713564176915931
30 0.9429252024773701 0.9382161357624957 0.9476342691922445 0.43858980466888997 0.3152848418774785 0.5618947674603014 0.38875655073844684 0.25414525451383774 0.5233678469630559 0.496141019533111 0.39931653477273465 0.5929655042934874
40 0.9441638875655073 0.937541857892751 0.9507859172382636 0.4284897570271558 0.3398341347526293 0.5171453793016824 0.4080038113387327 0.2648827766901085 0.5511248459873569 0.5037636969985708 0.42875058002398847 0.5787768139731532
50 0.9453072891853264 0.9398502825866503 0.9507642957840025 0.4869938065745593 0.35841124615622566 0.615576366992893 0.38618389709385414 0.2822197428383125 0.49014805134939576 0.5153882801333969 0.4407674226239633 0.5900091376428305
60 0.9465459742734635 0.9421099173522688 0.9509820311946583 0.4571700809909481 0.3663825093354525 0.5479576526464436 0.4002858504049548 0.25835329621946734 0.5422184045904422 0.5195807527393997 0.4470849659690575 0.5920765395097419
70 0.9461648404001906 0.9400916870967213 0.9522379937036598 0.4618389709385422 0.3652603506111294 0.558417591265955 0.4101000476417342 0.258143302924685 0.5620567923587834 0.5264411624583134 0.4535765603786846 0.5993057645379423
80 0.9473082420200095 0.9412201577700886 0.9533963262699304 0.48689852310624104 0.3518016513024377 0.6219953949100444 0.45526441162458314 0.2645877519307385 0.6459410713184277 0.5283468318246785 0.45426814802055987 0.602425515628797
90 0.9471176750833731 0.941331606573849 0.9529037435928972 0.4419247260600286 0.35890321161041655 0.5249462405096406 0.41638875655073837 0.27613461447332754 0.5566428986281492 0.5288232491662697 0.45258977518719706 0.6050567231453422
100 0.9472129585516914 0.944447274840648 0.9499786422627348 0.4666984278227727 0.3678509564129909 0.5655458992325545 0.42906145783706523 0.2521913673819999 0.6059315482921306 0.5278704144830872 0.4478337190170743 0.6079071099491001
110 0.9485469271081468 0.9440524148965905 0.9530414393197031 0.46326822296331577 0.381413401270565 0.5451230446560665 0.4053358742258218 0.26859521652709073 0.5420765319245529 0.5326345878989995 0.4551702415627276 0.6100989342352714
120 0.9484516436398284 0.9435535728775702 0.9533497144020865 0.49280609814197235 0.35728709384606994 0.6283251024378748 0.42229633158646973 0.2443990724026035 0.600193590770336 0.5363506431634111 0.46429387864056426 0.6084074076862579
130 0.9484516436398286 0.9454498363026159 0.9514534509770413 0.4812767984754645 0.3802277930819847 0.5823258038689443 0.4152453549309195 0.248811085775354 0.581679624086485 0.5324440209623631 0.4614413722008505 0.6034466697238756
140 0.9483563601715103 0.9448619112299396 0.951850809113081 0.49785612196283946 0.3808144301806199 0.614897813745059 0.42982372558361126 0.2478599279154925 0.61178752325173 0.5357789423535017 0.46560507755702574 0.6059528071499776
150 0.9485469271081468 0.9456294786293673 0.9514643755869263 0.47679847546450693 0.36721399457064935 0.5863829563583645 0.4281086231538828 0.2485126811621856 0.60770456514558 0.5326345878989995 0.45793955003548686 0.6073296257625123
