x samme_f1 samme_botf1 samme_topf1 adaf1_f1 adaf1_botf1 adaf1_topf1 pw_f1 pw_botf1 pw_topf1 dist_f1 dist_botf1 dist_topf1
1 0.69010863350486 0.69010863350486 0.69010863350486 0.2009148084619783 0.1970243508665057 0.2048052660574509 0.20383076043453402 0.2002831121652399 0.20737840870382815 0.2777015437392796 0.18457065389302152 0.37083243358553764
10 0.8724985706117782 0.8724985706117782 0.8724985706117782 0.2451686678101772 0.18482593047377985 0.3055114051465746 0.26163522012578616 0.20897689947336626 0.31429354077820604 0.28719268153230415 0.20282762637871493 0.37155773668589337
20 0.9002287021154946 0.9002287021154946 0.9002287021154946 0.38496283590623215 0.2699549666341482 0.4999707051783161 0.2985706117781589 0.2205253342075476 0.3766158893487702 0.3072041166380789 0.22334333370307557 0.3910648995730822
30 0.9199542595769012 0.9199542595769012 0.9199542595769012 0.3417381360777587 0.2703440648672125 0.4131322072883049 0.3506575185820469 0.2812499824297794 0.42006505473431444 0.3129788450543168 0.231250981300186 0.39470670880844755
40 0.9296740994854202 0.9296740994854202 0.9296740994854202 0.345854774156661 0.30789575580901046 0.3838137925043115 0.3735277301315037 0.25970182048730356 0.48735363977570384 0.333390508862207 0.2599576730940699 0.4068233446303441
50 0.9345340194396797 0.9345340194396797 0.9345340194396797 0.3941680960548885 0.3093675632010126 0.4789686289087644 0.40611778158947975 0.2706555715583604 0.5415799916205991 0.33727844482561464 0.2624979675586086 0.4120589220926207
60 0.9311034877072613 0.9311034877072613 0.9311034877072613 0.3853630646083476 0.3473365019389795 0.42338962727771573 0.44574042309891365 0.312582433837037 0.5788984123607903 0.33487707261292166 0.2573236785784009 0.41243046664744243
70 0.9368210405946256 0.9352552242495565 0.9383868569396946 0.3803316180674671 0.3536463525479486 0.4070168835869857 0.45614636935391656 0.30043086071243774 0.6118618779953954 0.34139508290451687 0.2635477605159397 0.41924240529309403
80 0.941395082904517 0.9406121747319824 0.9421779910770516 0.390566037735849 0.3448580553862901 0.43627402008540794 0.44997141223556325 0.2856397514539537 0.6143030730171728 0.3446540880503145 0.2688524028862076 0.4204557732144214
90 0.9435105774728416 0.9433539958383347 0.9436671591073486 0.3882790165809034 0.3477723635803976 0.42878566958140923 0.47775871926815316 0.3164208143239592 0.6390966242123471 0.34831332189822756 0.27454121236904505 0.42208543142741006
100 0.9449971412235563 0.9433724102643358 0.9466218721827767 0.4044596912521441 0.3580723985465254 0.4508469839577628 0.4555746140651801 0.27239366428834316 0.638755563842017 0.35014293882218406 0.2758052959350088 0.4244805817093593
110 0.9451686678101773 0.9434486439157814 0.9468886917045731 0.41457975986277873 0.3795633074934865 0.44959621223207097 0.4576901086335048 0.2821792778710626 0.633200939395947 0.35054316752429965 0.276222567128668 0.4248637679199313
