x samme_f1 samme_botf1 samme_topf1 adaf1_f1 adaf1_botf1 adaf1_topf1 pw_f1 pw_botf1 pw_topf1 dist_f1 dist_botf1 dist_topf1
1 0.9144200626959247 0.8979213826119864 0.930918742779863 0.9015673981191223 0.8835116793067911 0.9196231169314536 0.9144200626959249 0.8963575419549996 0.9324825834368502 0.9031347962382446 0.8886671087658754 0.9176024837106137
10 0.9438871473354233 0.9348558869649607 0.952918407705886 0.932601880877743 0.9198201360264106 0.9453836257290754 0.9172413793103449 0.9100245364055038 0.9244582222151859 0.9238244514106583 0.9127634615897321 0.9348854412315845
20 0.9482758620689655 0.9422053552567282 0.9543463688812028 0.9332288401253919 0.9248906356876048 0.941567044563179 0.9294670846394985 0.9217884334082033 0.9371457358707936 0.9294670846394985 0.9203951121451487 0.9385390571338482
30 0.9510971786833856 0.9397186887693533 0.962475668597418 0.9420062695924767 0.9330707255086276 0.9509418136763258 0.9391849529780565 0.9344307990946387 0.9439391068614743 0.9341692789968651 0.9284102905733936 0.9399282674203365
40 0.9495297805642633 0.9422283293424124 0.9568312317861142 0.9442006269592478 0.93192879051344 0.9564724634050555 0.9460815047021944 0.9388476609660099 0.953315348438379 0.9310344827586208 0.925955532368019 0.9361134331492226
50 0.9520376175548589 0.9466534282014678 0.9574218069082501 0.9476489028213166 0.9403306473166592 0.9549671583259741 0.9351097178683385 0.9205068154246369 0.9497126203120402 0.9304075235109719 0.9249104457941223 0.9359046012278215
60 0.9510971786833855 0.9415373349956256 0.9606570223711454 0.9473354231974922 0.9342403770694637 0.9604304693255207 0.935423197492163 0.9218763069364689 0.948970088047857 0.9319749216300941 0.925455600519409 0.9384942427407792
70 0.9545454545454547 0.9448833636317102 0.9642075454591992 0.9445141065830722 0.9314190604550437 0.9576091527111007 0.9313479623824451 0.9115403659317566 0.9511555588331336 0.9297805642633229 0.9224791130414721 0.9370820154851737
80 0.9529780564263323 0.9453798121357112 0.9605763007169533 0.9460815047021944 0.9383550109442846 0.9538079984601042 0.9269592476489029 0.9161794677968343 0.9377390275009715 0.9322884012539184 0.9278000560930167 0.9367767464148201
90 0.95423197492163 0.9471873965347196 0.9612765533085404 0.9489028213166144 0.9404185776785428 0.9573870649546861 0.9178683385579938 0.8997379388828574 0.9359987382331302 0.9316614420062695 0.9253333450663993 0.9379895389461398
