x samme_f1 samme_botf1 samme_topf1 adaf1_f1 adaf1_botf1 adaf1_topf1 pw_f1 pw_botf1 pw_topf1 dist_f1 dist_botf1 dist_topf1
1 0.7885 0.7885 0.7885 0.7835000000000001 0.7835000000000001 0.7835000000000001 0.7994999999999999 0.788319660112501 0.8106803398874988 0.8375999999999999 0.8358897368623512 0.8393102631376486
10 0.8233999999999998 0.8228522774424947 0.8239477225575049 0.8174999999999999 0.8045433414801499 0.8304566585198498 0.8092 0.793272037167296 0.8251279628327041 0.8454 0.8376025645241528 0.8531974354758473
20 0.8400000000000001 0.8358920808187114 0.8441079191812888 0.8160000000000001 0.7985321724304366 0.8334678275695635 0.8181 0.8030110967926758 0.8331889032073243 0.8391 0.8296303115151553 0.8485696884848446
30 0.8426 0.8330973687854364 0.8521026312145636 0.8282999999999999 0.8238756356388741 0.8327243643611257 0.8281999999999998 0.8205302542415017 0.8358697457584979 0.8356999999999999 0.8289398224875377 0.842460177512462
40 0.8467 0.8444472239347862 0.8489527760652138 0.8278000000000001 0.8215790675940018 0.8340209324059984 0.8329000000000001 0.8202143782178406 0.8455856217821596 0.8341 0.824590793934297 0.8436092060657029
50 0.8375999999999999 0.8275850112331564 0.8476149887668434 0.8363000000000002 0.8300290351619548 0.8425709648380455 0.8434999999999999 0.8386137949285768 0.848386205071423 0.8319000000000001 0.8261728715746895 0.8376271284253106
60 0.8442000000000001 0.8358738364176531 0.852526163582347 0.8336 0.825826648084642 0.841373351915358 0.8488999999999999 0.8440859580392356 0.8537140419607642 0.8247 0.8179029418128134 0.8314970581871866
70 0.8417 0.8379483337035393 0.8454516662964607 0.8291000000000001 0.8208735183705305 0.8373264816294697 0.8505 0.845986132478683 0.855013867521317 0.8216999999999999 0.81141894947002 0.8319810505299797
80 0.8412999999999998 0.8368897845857598 0.8457102154142399 0.8321999999999999 0.8235426331947872 0.8408573668052127 0.8482000000000001 0.8423519233931147 0.8540480766068854 0.8222000000000002 0.8110218964041302 0.8333781035958701
90 0.8398 0.8337729775178784 0.8458270224821216 0.8288 0.8190750321337292 0.8385249678662707 0.8542 0.8475799546829346 0.8608200453170654 0.8229000000000001 0.8185641033222644 0.8272358966777358
100 0.8423 0.8364626204509215 0.8481373795490786 0.8323 0.8216428427805536 0.8429571572194465 0.8516999999999999 0.8380865874961491 0.8653134125038507 0.8199 0.8146870353924086 0.8251129646075913
110 0.842 0.8326258333703737 0.8513741666296263 0.8298 0.8204686013910025 0.8391313986089974 0.8526 0.843364200088785 0.8618357999112151 0.818 0.8089170489377076 0.8270829510622923
120 0.8415000000000001 0.834262942586935 0.8487370574130653 0.8316000000000001 0.8265083401527598 0.8366916598472405 0.8526999999999999 0.8447501572342592 0.8606498427657406 0.8168 0.8056330845798851 0.8279669154201148
130 0.8465999999999999 0.8447493244476677 0.8484506755523321 0.8286 0.819886504719689 0.837313495280311 0.852 0.8429308214263914 0.8610691785736085 0.8192999999999999 0.8039474757775796 0.8346525242224202
140 0.8452999999999999 0.8416668195750829 0.8489331804249169 0.8269 0.8173122473957657 0.8364877526042342 0.8527000000000001 0.8450465693966693 0.8603534306033309 0.8146000000000001 0.799078241079053 0.8301217589209472
150 0.8462999999999999 0.8421376689223464 0.8504623310776535 0.8280000000000001 0.8170970187563218 0.8389029812436783 0.8553 0.8478619222913443 0.8627380777086556 0.8157 0.7987751661751141 0.8326248338248858
