x samme_f1 samme_botf1 samme_topf1 adaf1_f1 adaf1_botf1 adaf1_topf1 pw_f1 pw_botf1 pw_topf1 dist_f1 dist_botf1 dist_topf1
1 0.8402625820568927 0.8402625820568927 0.8402625820568927 0.8437106292686162 0.8437106292686162 0.8437106292686162 0.8446389496717724 0.8446389496717724 0.8446389496717724 0.8419534513626419 0.8419534513626419 0.8419534513626419
10 0.8471255221802266 0.8471255221802266 0.8471255221802266 0.8453020356740272 0.8453020356740272 0.8453020356740272 0.8503149658510708 0.8465325120751324 0.8540974196270092 0.8516146144154897 0.8505917626134797 0.8526374662174997
20 0.855208540547709 0.8549016169534902 0.8555154641419278 0.8550692924872354 0.8550248113259563 0.8551137736485145 0.8530999270605397 0.8507765934986684 0.855423260622411 0.8537298587626815 0.8531032512615913 0.8543564662637717
30 0.8592268417213713 0.8578037148709413 0.8606499685718013 0.8566606988926463 0.8556524592369869 0.8576689385483057 0.8563158941714741 0.854771565591036 0.8578602227519123 0.8541277103640341 0.853485081154211 0.8547703395738573
40 0.8607519395265566 0.8595664704476639 0.8619374086054493 0.858444400238711 0.8575499712013364 0.8593388292760857 0.8583913533585305 0.8571168734276916 0.8596658332893693 0.8552284331277766 0.8542925652800543 0.856164300975499
50 0.8629998010741993 0.8620996145077092 0.8638999876406893 0.859478814402228 0.8587003587781354 0.8602572700263205 0.859478814402228 0.8577374086565951 0.8612202201478608 0.8553477886081824 0.8540942666550354 0.8566013105613294
60 0.8646707777998806 0.8639307607498921 0.865410794849869 0.8601949472846628 0.8594179757133117 0.860971918856014 0.8596180624627013 0.8588017661581662 0.8604343587672365 0.856302632451429 0.8558544971689119 0.8567507677339461
70 0.8654068032623832 0.8649283004448309 0.8658853060799354 0.8610967442477289 0.8603448649509726 0.8618486235444851 0.8613553477886082 0.860739801799081 0.8619708937781354 0.8572110602745177 0.8558135760451668 0.8586085445038685
80 0.8667263444068695 0.8655069600777446 0.8679457287359943 0.8615940587494197 0.8607067243055286 0.8624813931933109 0.8619189708905246 0.8615971862460434 0.8622407555350058 0.8571845368344275 0.855965332807585 0.85840374086127
90 0.8676944499701611 0.8667158082605503 0.8686730916797719 0.8617996154101186 0.8612631710478037 0.8623360597724335 0.8626152111928918 0.8617141092752858 0.8635163131104977 0.8570055036138188 0.8564802407162074 0.8575307665114301
100 0.8681453484516941 0.867336968016694 0.8689537288866942 0.8621908361514489 0.8615734179777477 0.8628082543251501 0.8627478283933427 0.8618783888741702 0.8636172679125153 0.8578476228366819 0.8562312699477296 0.8594639757256343
110 0.8685763543531596 0.8676140225930841 0.8695386861132351 0.8622637756116969 0.8618088241922177 0.862718727031176 0.8627478283933426 0.8612008329759356 0.8642948238107496 0.8570917047941118 0.855980763611508 0.8582026459767156
120 0.8697500165771499 0.8690245507912414 0.8704754823630584 0.8625157482925536 0.8616368778858733 0.863394618699234 0.8639546449174459 0.8631033473306965 0.8648059425041953 0.8572375837146078 0.85657366937224 0.8579014980569756
130 0.8697632782971951 0.8687793717226769 0.8707471848717133 0.8629865393541541 0.8621208374698056 0.8638522412385027 0.8642397718984152 0.8631418188063259 0.8653377249905044 0.8577481599363438 0.8567090489503745 0.8587872709223131
140 0.8704197334394271 0.8690318784378313 0.871807588441023 0.862800875273523 0.8618335875589783 0.8637681629880677 0.8641800941582123 0.863172127095538 0.8651880612208865 0.8576884821961409 0.8567319935664294 0.8586449708258524
150 0.8707976924607121 0.869530434662581 0.8720649502588433 0.8633512366553943 0.8624497688575875 0.864252704453201 0.8645248988793848 0.8638436607011679 0.8652061370576016 0.8577547907963663 0.8570702528451278 0.8584393287476048
160 0.8710297725615013 0.869647989789525 0.8724115553334776 0.8641071546979644 0.8632267222980732 0.8649875870978556 0.8651415688614813 0.8644514336138687 0.8658317041090939 0.8578874079968172 0.8570630051408354 0.8587118108527989
170 0.8709833565413433 0.8696819499581886 0.872284763124498 0.8635899476162058 0.8628491140568613 0.8643307811755503 0.8654134341224056 0.8647288961711671 0.866097972073644 0.8579935017571779 0.8569491676168951 0.8590378358974607
180 0.8714806710430343 0.8700270525235564 0.8729342895625122 0.8641867250182349 0.8631163493374013 0.8652571006990685 0.8652675552019096 0.8644438860082564 0.8660912243955627 0.8578675154167497 0.8570742333987134 0.858660797434786
190 0.8714806710430343 0.8700944009845712 0.8728669411014973 0.8643524965187985 0.8636962423424804 0.8650087506951166 0.8665804654863736 0.8657151446048533 0.8674457863678938 0.8576553278960279 0.8569756243128464 0.8583350314792095
200 0.8718718917843644 0.8705023743674907 0.8732414092012382 0.8647437172601287 0.8642233954022253 0.8652640391180321 0.8659903189443672 0.8647185154977246 0.8672621223910097 0.8579669783170877 0.8570541807640119 0.8588797758701635
210 0.871719382003846 0.87014858878526 0.873290175222432 0.8647171938200385 0.8636470749040708 0.8657873127360063 0.8664544791459452 0.8657586336495651 0.8671503246423253 0.8579935017571779 0.857254599583105 0.8587324039312508
220 0.8720840793050858 0.870409311239455 0.8737588473707166 0.8651349380014587 0.8645854361069165 0.8656844398960009 0.8670910417081096 0.8664772840605066 0.8677047993557125 0.8580664412174259 0.8569423686421216 0.8591905137927303
230 0.8724355148862808 0.87078834332312 0.8740826864494415 0.8654465884225184 0.8645169073221227 0.8663762695229141 0.8671109342881772 0.866464893165816 0.8677569754105384 0.8581990584178769 0.8571688715643334 0.8592292452714204
240 0.8724819309064387 0.8706033075028323 0.874360554310045 0.8655659439029242 0.8648707305624742 0.8662611572433742 0.8670379948279292 0.8665560585569833 0.8675199310988752 0.8584642928187787 0.8574914527716252 0.8594371328659322
250 0.8729991379881972 0.8717702802166011 0.8742279957597933 0.8656189907831046 0.8648349774548713 0.8664030041113379 0.8669186393475234 0.8664336337498069 0.86740364494524 0.8584576619587561 0.8573312937106479 0.8595840302068642
260 0.873304157549234 0.8719589343342385 0.8746493807642294 0.8659306412041643 0.8653786445092961 0.8664826378990325 0.8674159538492141 0.8669887905733463 0.8678431171250819 0.8584510310987336 0.8575198732348496 0.8593821889626175
270 0.8733240501293018 0.8719487659605605 0.8746993342980431 0.8662820767853591 0.8656874213472642 0.866876732223454 0.8681188250116041 0.8677241634867727 0.8685134865364355 0.8582056892778993 0.8570155006984324 0.8593958778573663
280 0.8733770970094821 0.8718056041680132 0.8749485898509509 0.8664014322657648 0.8657925293762456 0.867010335155284 0.8686161395132947 0.8676918537570875 0.869540425269502 0.8584642928187787 0.8570465830015764 0.8598820026359809
290 0.8735760228101584 0.8723862960990699 0.874765749521247 0.8664611100059677 0.8659366848487581 0.8669855351631773 0.8685034148929116 0.8675498612552351 0.8694569685305881 0.8584709236788012 0.857510764615151 0.8594310827424514
300 0.8737417943107222 0.8722484884175752 0.8752351002038692 0.8667992838671177 0.8663541017323028 0.8672444660019326 0.8684172137126185 0.8676771966626301 0.8691572307626069 0.8585770174391618 0.8571909456260212 0.8599630892523025
